iso_code,country,year,renewables_share_energy,fossil_share_energy,coal_share_energy,oil_share_energy,gas_share_energy
EST,Estonia,1995,0.03,99.97,65.161,23.911,10.898
EST,Estonia,1996,0.024,99.976,64.288,24.37,11.318
EST,Estonia,1997,0.038,99.962,64.505,24.292,11.164
EST,Estonia,1998,0.064,99.936,60.935,27.189,11.811
EST,Estonia,1999,0.096,99.904,59.871,27.569,12.464
EST,Estonia,2000,0.335,99.665,61.771,24.02,13.875
EST,Estonia,2001,0.154,99.846,58.908,26.653,14.284
EST,Estonia,2002,0.18,99.82,57.824,29.968,12.028
EST,Estonia,2003,0.211,99.789,61.4,25.797,12.591
EST,Estonia,2004,0.278,99.722,60.015,25.654,14.053
EST,Estonia,2005,0.477,99.523,59.099,25.993,14.431
EST,Estonia,2006,0.583,99.417,57.156,27.497,14.763
EST,Estonia,2007,0.568,99.432,61.416,25.343,12.673
EST,Estonia,2008,0.871,99.129,59.688,26.229,13.212
EST,Estonia,2009,2.722,97.278,59.618,27.25,10.41
EST,Estonia,2010,4.38,95.62,64.102,22.561,8.956
EST,Estonia,2011,4.847,95.153,65.061,22.057,8.035
EST,Estonia,2012,6.0,94.0,59.379,25.973,8.649
EST,Estonia,2013,4.703,95.297,62.629,24.322,8.346
EST,Estonia,2014,5.622,94.378,64.002,23.531,6.845
EST,Estonia,2015,6.658,93.342,61.314,25.393,6.634
EST,Estonia,2016,6.508,93.492,62.419,24.017,7.055
EST,Estonia,2017,6.9,93.1,64.253,22.603,6.245
EST,Estonia,2018,7.798,92.202,63.265,22.495,6.441
EST,Estonia,2019,10.376,89.624,57.248,24.925,7.452
EST,Estonia,2020,15.352,84.648,49.814,27.475,7.36
EST,Estonia,2021,14.297,85.703,51.933,25.817,7.952
EST,Estonia,2022,13.241,86.759,54.373,25.979,6.407
EST,Estonia,2023,14.305,85.695,52.294,27.808,5.593
FIN,Finland,1980,10.815,81.803,20.459,57.935,3.409
FIN,Finland,1981,14.372,70.3,12.502,55.101,2.697
FIN,Finland,1982,13.954,68.286,14.046,51.659,2.58
FIN,Finland,1983,14.629,66.417,15.414,48.474,2.528
FIN,Finland,1984,13.688,66.954,17.029,47.147,2.778
FIN,Finland,1985,12.132,69.251,20.547,45.348,3.355
FIN,Finland,1986,12.047,69.531,18.572,46.943,4.016
FIN,Finland,1987,12.746,69.23,19.765,44.418,5.046
FIN,Finland,1988,12.424,69.521,19.916,44.142,5.463
FIN,Finland,1989,12.059,70.396,19.393,43.873,7.13
FIN,Finland,1990,14.47,68.839,19.164,41.792,7.883
FIN,Finland,1991,15.994,67.427,18.725,40.573,8.128
FIN,Finland,1992,17.648,65.915,17.117,40.322,8.477
FIN,Finland,1993,17.067,66.082,19.388,38.016,8.679
FIN,Finland,1994,15.338,69.035,22.459,37.462,9.113
FIN,Finland,1995,17.208,66.559,20.863,35.757,9.938
FIN,Finland,1996,14.945,69.318,23.778,35.596,9.945
FIN,Finland,1997,16.853,66.489,22.224,34.61,9.655
FIN,Finland,1998,19.755,63.365,17.669,34.98,10.716
FIN,Finland,1999,17.504,64.413,17.445,36.037,10.932
FIN,Finland,2000,19.163,63.226,16.451,35.659,11.116
FIN,Finland,2001,17.238,65.418,19.434,34.196,11.789
FIN,Finland,2002,15.842,67.417,20.992,34.787,11.637
FIN,Finland,2003,14.248,69.923,24.431,33.48,12.012
FIN,Finland,2004,18.999,65.163,22.095,31.419,11.649
FIN,Finland,2005,19.045,63.238,15.625,35.878,11.734
FIN,Finland,2006,17.117,66.744,22.703,32.373,11.668
FIN,Finland,2007,18.351,65.162,21.531,32.791,10.84
FIN,Finland,2008,21.795,61.54,17.069,32.949,11.522
FIN,Finland,2009,18.615,63.074,18.531,33.459,11.085
FIN,Finland,2010,19.122,64.696,21.509,31.932,11.255
FIN,Finland,2011,20.478,62.145,18.548,33.148,10.449
FIN,Finland,2012,24.392,57.955,15.644,32.793,9.518
FIN,Finland,2013,22.15,59.954,17.205,33.942,8.806
FIN,Finland,2014,24.195,57.363,15.991,33.21,8.163
FIN,Finland,2015,27.515,54.312,13.713,33.534,7.065
FIN,Finland,2016,25.935,56.339,15.482,34.752,6.104
FIN,Finland,2017,27.99,54.561,14.484,34.387,5.69
FIN,Finland,2018,27.99,54.764,14.868,33.504,6.391
FIN,Finland,2019,28.591,53.049,12.755,33.972,6.323
FIN,Finland,2020,32.588,48.75,10.199,31.827,6.723
FIN,Finland,2021,35.036,46.498,10.796,29.12,6.582
FIN,Finland,2022,34.897,45.3,10.582,31.325,3.393
FIN,Finland,2023,35.888,38.493,7.673,27.259,3.561
FRA,France,1980,8.555,84.083,16.552,56.639,10.892
FRA,France,1981,9.025,78.109,14.892,51.971,11.246
FRA,France,1982,9.164,77.028,15.868,49.944,11.216
FRA,France,1983,8.834,73.266,13.859,47.713,11.694
FRA,France,1984,8.1,68.956,12.941,44.483,11.532
FRA,France,1985,7.41,66.554,12.237,42.363,11.954
FRA,France,1986,7.309,63.824,9.823,42.249,11.752
FRA,France,1987,8.054,62.437,9.181,41.621,11.635
FRA,France,1988,8.617,61.147,8.864,40.851,11.432
FRA,France,1989,5.272,61.835,9.439,41.364,11.032
FRA,France,1990,5.936,60.78,8.79,40.44,11.55
FRA,France,1991,5.941,61.234,8.711,40.694,11.829
FRA,France,1992,7.019,59.705,7.653,40.337,11.716
FRA,France,1993,6.624,57.11,6.041,39.065,12.004
FRA,France,1994,8.129,56.017,6.055,38.375,11.587
FRA,France,1995,7.396,56.073,6.271,37.81,11.992
FRA,France,1996,6.506,56.414,6.352,37.291,12.771
FRA,France,1997,6.447,56.065,5.672,37.956,12.437
FRA,France,1998,6.12,57.988,6.556,38.49,12.941
FRA,France,1999,7.02,56.971,5.804,38.139,13.028
FRA,France,2000,6.409,56.16,5.555,37.104,13.501
FRA,France,2001,7.072,55.477,4.637,36.78,14.06
FRA,France,2002,5.879,55.284,5.017,36.117,14.149
FRA,France,2003,5.675,55.765,5.256,35.838,14.671
FRA,France,2004,5.684,55.689,5.015,35.827,14.847
FRA,France,2005,5.122,55.947,5.219,35.424,15.304
FRA,France,2006,5.702,55.382,4.862,35.622,14.898
FRA,France,2007,6.356,55.193,5.114,35.361,14.717
FRA,France,2008,7.319,54.63,4.838,34.568,15.223
FRA,France,2009,7.409,55.186,4.473,35.154,15.558
FRA,France,2010,7.882,54.455,4.662,33.064,16.728
FRA,France,2011,6.93,53.03,4.323,33.677,15.029
FRA,France,2012,8.714,52.932,4.812,32.574,15.547
FRA,France,2013,9.857,52.58,5.065,31.866,15.649
FRA,France,2014,9.885,49.861,3.886,32.236,13.74
FRA,France,2015,9.568,50.689,3.671,32.394,14.625
FRA,France,2016,10.362,52.511,3.647,32.544,16.32
FRA,France,2017,9.803,53.594,4.008,33.134,16.453
FRA,France,2018,11.513,51.165,3.641,31.96,15.564
FRA,France,2019,11.754,51.566,2.95,32.4,16.216
FRA,France,2020,13.972,49.74,2.325,30.558,16.856
FRA,France,2021,12.914,50.611,2.932,30.877,16.802
FRA,France,2022,13.726,54.471,2.828,34.671,16.972
FRA,France,2023,15.867,49.289,2.079,32.825,14.386
DEU,Germany,1980,1.397,94.955,38.838,41.687,14.43
DEU,Germany,1981,1.487,94.073,40.767,39.062,14.244
DEU,Germany,1982,1.529,93.243,41.257,38.283,13.703
DEU,Germany,1983,1.416,93.177,42.165,36.965,14.047
DEU,Germany,1984,1.358,91.672,41.98,35.541,14.151
DEU,Germany,1985,1.25,89.75,40.572,35.588,13.59
DEU,Germany,1986,1.333,90.125,38.657,37.805,13.663
DEU,Germany,1987,1.426,89.373,38.178,36.504,14.691
DEU,Germany,1988,1.419,88.433,37.608,36.409,14.416
DEU,Germany,1989,1.324,88.103,38.617,34.573,14.913
DEU,Germany,1990,1.264,88.603,36.593,36.775,15.235
DEU,Germany,1991,1.202,88.76,32.94,39.413,16.406
DEU,Germany,1992,1.438,87.524,30.39,40.578,16.556
DEU,Germany,1993,1.498,87.786,28.797,41.392,17.596
DEU,Germany,1994,1.646,87.697,28.201,41.408,18.089
DEU,Germany,1995,1.788,87.406,26.606,41.176,19.624
DEU,Germany,1996,1.593,87.437,25.643,40.536,21.257
DEU,Germany,1997,1.709,86.577,25.175,40.826,20.576
DEU,Germany,1998,1.868,86.926,24.778,41.21,20.937
DEU,Germany,1999,2.112,85.928,24.201,40.55,21.177
DEU,Germany,2000,2.738,85.4,24.979,39.541,20.879
DEU,Germany,2001,2.798,85.509,24.586,39.314,21.609
DEU,Germany,2002,3.365,85.327,24.966,38.501,21.86
DEU,Germany,2003,3.477,85.262,25.381,37.753,22.128
DEU,Germany,2004,4.316,84.342,24.753,37.338,22.251
DEU,Germany,2005,4.992,83.893,23.974,37.025,22.894
DEU,Germany,2006,5.797,83.134,24.325,36.049,22.76
DEU,Germany,2007,7.37,82.981,26.032,34.065,22.884
DEU,Germany,2008,7.523,82.445,23.814,35.756,22.874
DEU,Germany,2009,8.147,82.208,22.722,36.491,22.995
DEU,Germany,2010,8.465,81.963,23.434,35.5,23.029
DEU,Germany,2011,10.168,82.246,24.701,35.616,21.929
DEU,Germany,2012,11.46,81.681,25.048,34.93,21.704
DEU,Germany,2013,11.603,81.92,25.075,34.728,22.117
DEU,Germany,2014,12.84,80.45,25.138,35.249,20.063
DEU,Germany,2015,14.318,79.486,24.398,34.57,20.518
DEU,Germany,2016,14.101,80.318,23.354,34.689,22.276
DEU,Germany,2017,15.388,79.739,21.349,35.983,22.408
DEU,Germany,2018,16.263,78.776,21.167,35.082,22.527
DEU,Germany,2019,17.811,77.188,16.799,36.36,24.029
DEU,Germany,2020,20.017,75.39,14.877,35.344,25.169
DEU,Germany,2021,18.082,77.14,17.452,33.946,25.742
DEU,Germany,2022,20.329,77.177,18.764,36.314,22.099
DEU,Germany,2023,23.603,75.836,15.525,37.124,23.187
GRC,Greece,1980,4.717,95.283,22.976,72.307,0.0
GRC,Greece,1981,4.831,95.169,23.277,71.892,0.0
GRC,Greece,1982,4.982,95.018,23.319,71.274,0.425
GRC,Greece,1983,3.252,96.748,28.406,67.94,0.402
GRC,Greece,1984,3.811,96.189,29.06,66.705,0.424
GRC,Greece,1985,3.535,96.465,31.897,64.191,0.377
GRC,Greece,1986,4.07,95.93,30.386,65.028,0.516
GRC,Greece,1987,3.198,96.802,31.706,64.559,0.538
GRC,Greece,1988,2.577,97.423,33.69,63.122,0.611
GRC,Greece,1989,1.908,98.092,33.399,64.125,0.568
GRC,Greece,1990,1.714,98.286,32.658,65.068,0.56
GRC,Greece,1991,2.961,97.039,30.995,65.499,0.545
GRC,Greece,1992,2.074,97.926,31.763,65.668,0.495
GRC,Greece,1993,2.157,97.843,31.337,66.146,0.36
GRC,Greece,1994,2.4,97.6,30.884,66.534,0.181
GRC,Greece,1995,3.131,96.869,29.711,66.996,0.161
GRC,Greece,1996,3.76,96.24,28.202,67.861,0.177
GRC,Greece,1997,3.265,96.735,29.523,66.616,0.597
GRC,Greece,1998,2.971,97.029,29.074,65.655,2.3
GRC,Greece,1999,3.733,96.267,27.986,64.154,4.127
GRC,Greece,2000,3.092,96.908,28.188,63.455,5.265
GRC,Greece,2001,2.164,97.836,28.887,63.797,5.151
GRC,Greece,2002,2.621,97.379,27.776,64.066,5.537
GRC,Greece,2003,4.052,95.948,26.411,63.618,5.92
GRC,Greece,2004,4.05,95.95,27.077,62.364,6.509
GRC,Greece,2005,4.335,95.665,26.625,62.508,6.533
GRC,Greece,2006,5.149,94.851,23.831,63.534,7.486
GRC,Greece,2007,3.171,96.829,24.61,62.934,9.285
GRC,Greece,2008,3.908,96.092,23.615,61.51,10.966
GRC,Greece,2009,5.675,94.325,24.809,59.944,9.572
GRC,Greece,2010,7.696,92.304,24.295,57.007,11.002
GRC,Greece,2011,6.058,93.942,24.828,55.301,13.813
GRC,Greece,2012,7.967,92.033,27.228,51.296,13.509
GRC,Greece,2013,11.795,88.205,24.933,50.553,12.719
GRC,Greece,2014,10.745,89.255,25.528,53.396,10.33
GRC,Greece,2015,12.796,87.204,21.154,55.018,11.032
GRC,Greece,2016,12.975,87.025,16.644,55.796,14.585
GRC,Greece,2017,11.449,88.551,17.431,54.379,16.741
GRC,Greece,2018,13.164,86.836,17.035,53.489,16.312
GRC,Greece,2019,13.476,86.524,11.827,56.378,18.319
GRC,Greece,2020,16.785,83.215,7.765,52.322,23.128
GRC,Greece,2021,19.2,80.8,6.654,50.815,23.332
GRC,Greece,2022,18.783,81.217,5.928,55.365,19.924
GRC,Greece,2023,20.754,79.246,4.725,56.704,17.817
HKG,Hong Kong,1980,0.0,100.0,0.03,99.97,0.0
HKG,Hong Kong,1981,0.0,100.0,0.5,99.5,0.0
HKG,Hong Kong,1982,0.0,100.0,11.649,88.351,0.0
HKG,Hong Kong,1983,0.0,100.0,25.803,74.197,0.0
HKG,Hong Kong,1984,0.0,100.0,32.878,67.122,0.0
HKG,Hong Kong,1985,0.0,100.0,39.206,60.794,0.0
HKG,Hong Kong,1986,0.0,100.0,43.297,56.703,0.0
HKG,Hong Kong,1987,0.0,100.0,49.379,50.621,0.0
HKG,Hong Kong,1988,0.0,100.0,49.592,50.408,0.0
HKG,Hong Kong,1989,0.0,100.0,49.708,50.292,0.0
HKG,Hong Kong,1990,0.0,100.0,45.833,54.167,0.0
HKG,Hong Kong,1991,0.0,100.0,47.732,52.268,0.0
HKG,Hong Kong,1992,0.0,100.0,42.994,57.006,0.0
HKG,Hong Kong,1993,0.0,100.0,45.61,54.39,0.0
HKG,Hong Kong,1994,0.0,100.0,35.957,64.043,0.0
HKG,Hong Kong,1995,0.0,100.0,36.059,63.773,0.168
HKG,Hong Kong,1996,0.0,100.0,26.81,62.521,10.67
HKG,Hong Kong,1997,0.0,100.0,22.363,61.168,16.468
HKG,Hong Kong,1998,0.0,100.0,27.271,57.573,15.156
HKG,Hong Kong,1999,0.0,100.0,23.016,60.483,16.501
HKG,Hong Kong,2000,0.0,100.0,25.547,60.204,14.248
HKG,Hong Kong,2001,0.0,100.0,31.949,56.665,11.385
HKG,Hong Kong,2002,0.0,100.0,25.464,63.453,11.082
HKG,Hong Kong,2003,0.0,100.0,31.27,61.829,6.9
HKG,Hong Kong,2004,0.0,100.0,26.074,65.024,8.902
HKG,Hong Kong,2005,0.0,100.0,29.569,61.131,9.3
HKG,Hong Kong,2006,0.001,99.999,27.903,62.452,9.644
HKG,Hong Kong,2007,0.001,99.999,28.616,62.915,8.468
HKG,Hong Kong,2008,0.001,99.999,28.185,61.286,10.529
HKG,Hong Kong,2009,0.001,99.999,26.953,63.681,9.364
HKG,Hong Kong,2010,0.053,99.947,22.55,66.206,11.191
HKG,Hong Kong,2011,0.137,99.863,26.158,65.013,8.692
HKG,Hong Kong,2012,0.061,99.939,26.793,64.817,8.329
HKG,Hong Kong,2013,0.16,99.84,27.806,64.393,7.64
HKG,Hong Kong,2014,0.151,99.849,29.863,62.461,7.525
HKG,Hong Kong,2015,0.205,99.795,23.863,66.602,9.33
HKG,Hong Kong,2016,0.206,99.794,23.249,67.214,9.332
HKG,Hong Kong,2017,0.209,99.791,20.306,70.813,8.672
HKG,Hong Kong,2018,0.24,99.76,20.613,70.848,8.299
HKG,Hong Kong,2019,0.253,99.747,20.831,69.872,9.044
HKG,Hong Kong,2020,0.462,99.538,14.822,65.547,19.169
HKG,Hong Kong,2021,0.654,99.346,17.428,62.114,19.804
HKG,Hong Kong,2022,0.927,99.073,19.214,59.008,20.851
HKG,Hong Kong,2023,1.048,98.952,16.245,63.412,19.295
HUN,Hungary,1980,0.097,99.903,29.193,41.9,28.811
HUN,Hungary,1981,0.146,99.854,29.634,40.446,29.773
HUN,Hungary,1982,0.138,99.862,30.761,38.145,30.956
HUN,Hungary,1983,0.137,97.677,29.439,36.821,31.417
HUN,Hungary,1984,0.156,96.603,27.897,37.548,31.158
HUN,Hungary,1985,0.129,94.465,26.56,37.071,30.834
HUN,Hungary,1986,0.129,93.647,26.377,34.405,32.866
HUN,Hungary,1987,0.136,91.044,25.249,34.544,31.25
HUN,Hungary,1988,0.139,88.806,24.398,32.753,31.655
HUN,Hungary,1989,0.133,88.14,22.437,32.593,33.11
HUN,Hungary,1990,0.17,88.0,22.211,33.637,32.152
HUN,Hungary,1991,0.204,87.131,22.151,30.836,34.144
HUN,Hungary,1992,0.202,86.367,20.823,34.254,31.29
HUN,Hungary,1993,0.21,86.005,19.487,31.538,34.98
HUN,Hungary,1994,0.208,85.988,18.176,33.079,34.733
HUN,Hungary,1995,0.22,86.154,17.678,31.158,37.318
HUN,Hungary,1996,0.251,86.23,17.132,28.234,40.864
HUN,Hungary,1997,0.269,86.084,16.77,29.6,39.714
HUN,Hungary,1998,0.214,86.36,16.033,30.933,39.395
HUN,Hungary,1999,0.245,86.181,16.699,29.547,39.935
HUN,Hungary,2000,0.249,85.679,16.074,29.484,40.122
HUN,Hungary,2001,0.256,86.138,14.905,27.801,43.432
HUN,Hungary,2002,0.238,86.111,14.73,26.482,44.899
HUN,Hungary,2003,0.345,89.077,14.878,25.474,48.725
HUN,Hungary,2004,0.985,87.811,13.888,26.656,47.266
HUN,Hungary,2005,1.882,86.008,11.59,28.619,45.8
HUN,Hungary,2006,1.557,86.493,11.863,30.388,44.241
HUN,Hungary,2007,2.042,84.821,12.228,30.694,41.899
HUN,Hungary,2008,3.095,83.554,12.052,29.559,41.943
HUN,Hungary,2009,3.947,81.145,10.942,31.013,39.191
HUN,Hungary,2010,3.999,81.163,11.318,28.576,41.268
HUN,Hungary,2011,3.672,81.184,11.758,28.751,40.675
HUN,Hungary,2012,3.807,79.911,12.142,28.808,38.961
HUN,Hungary,2013,4.115,79.29,11.22,29.736,38.334
HUN,Hungary,2014,4.82,78.386,11.08,33.059,34.246
HUN,Hungary,2015,4.593,79.365,10.895,33.612,34.858
HUN,Hungary,2016,4.567,79.568,10.032,32.817,36.72
HUN,Hungary,2017,4.454,80.533,9.753,33.722,37.058
HUN,Hungary,2018,4.84,80.666,9.147,35.883,35.636
HUN,Hungary,2019,5.632,79.626,7.82,35.81,35.996
HUN,Hungary,2020,6.807,78.448,7.289,33.246,37.914
HUN,Hungary,2021,7.724,78.326,5.645,34.391,38.29
HUN,Hungary,2022,8.957,76.403,5.465,36.303,34.635
HUN,Hungary,2023,10.886,73.776,4.151,37.173,32.453
ISL,Iceland,1980,54.467,45.533,1.544,43.988,0.0
ISL,Iceland,1981,55.389,44.611,2.571,42.04,0.0
ISL,Iceland,1982,60.156,39.844,2.341,37.503,0.0
ISL,Iceland,1983,61.455,38.545,3.241,35.304,0.0
ISL,Iceland,1984,60.739,39.261,4.257,35.005,0.0
ISL,Iceland,1985,60.158,39.842,4.598,35.245,0.0
ISL,Iceland,1986,60.87,39.13,4.951,34.179,0.0
ISL,Iceland,1987,60.367,39.633,3.826,35.807,0.0
ISL,Iceland,1988,60.846,39.154,3.658,35.496,0.0
ISL,Iceland,1989,59.57,40.43,3.773,36.657,0.0
ISL,Iceland,1990,59.083,40.917,3.594,37.323,0.0
ISL,Iceland,1991,60.295,39.705,3.799,35.906,0.0
ISL,Iceland,1992,59.704,40.296,2.893,37.404,0.0
ISL,Iceland,1993,59.777,40.223,2.876,37.347,0.0
ISL,Iceland,1994,59.774,40.226,2.809,37.417,0.0
ISL,Iceland,1995,60.333,39.667,3.201,36.466,0.0
ISL,Iceland,1996,58.579,41.421,2.991,38.43,0.0
ISL,Iceland,1997,61.043,38.957,2.961,35.996,0.0
ISL,Iceland,1998,63.559,36.441,2.45,33.991,0.0
ISL,Iceland,1999,66.566,33.434,2.603,30.831,0.0
ISL,Iceland,2000,67.054,32.946,3.387,29.56,0.0
ISL,Iceland,2001,68.986,31.014,3.627,27.387,0.0
ISL,Iceland,2002,69.06,30.94,3.482,27.458,0.0
ISL,Iceland,2003,69.009,30.991,3.399,27.592,0.0
ISL,Iceland,2004,68.283,31.717,3.483,28.234,0.0
ISL,Iceland,2005,68.112,31.888,3.305,28.583,0.0
ISL,Iceland,2006,70.76,29.24,3.049,26.19,0.0
ISL,Iceland,2007,74.337,25.663,2.834,22.828,0.0
ISL,Iceland,2008,81.016,18.984,1.982,17.001,0.0
ISL,Iceland,2009,82.491,17.509,1.825,15.684,0.0
ISL,Iceland,2010,83.047,16.953,1.925,15.028,0.0
ISL,Iceland,2011,83.32,16.68,1.917,14.764,0.0
ISL,Iceland,2012,83.699,16.301,1.93,14.372,0.0
ISL,Iceland,2013,83.281,16.719,2.153,14.566,0.0
ISL,Iceland,2014,83.012,16.988,1.762,15.226,0.0
ISL,Iceland,2015,82.168,17.832,1.873,15.958,0.0
ISL,Iceland,2016,80.357,19.643,2.167,17.476,0.0
ISL,Iceland,2017,79.303,20.697,2.053,18.643,0.0
ISL,Iceland,2018,78.7,21.3,1.967,19.334,0.0
ISL,Iceland,2019,80.843,19.157,2.016,17.141,0.0
ISL,Iceland,2020,86.126,13.874,1.612,12.261,0.0
ISL,Iceland,2021,84.494,15.506,2.193,13.313,0.0
ISL,Iceland,2022,82.075,17.925,2.063,15.861,0.0
ISL,Iceland,2023,81.843,18.157,1.476,16.681,0.0
IND,India,1980,12.743,86.694,54.576,31.18,0.938
IND,India,1981,12.261,87.227,55.444,30.306,1.478
IND,India,1982,10.437,89.111,55.306,31.851,1.954
IND,India,1983,9.558,89.83,55.795,31.825,2.21
IND,India,1984,10.001,89.247,54.881,31.995,2.37
IND,India,1985,9.14,90.065,54.448,32.872,2.745
IND,India,1986,8.662,90.511,54.645,32.284,3.583
IND,India,1987,7.582,91.594,56.397,31.318,3.879
IND,India,1988,7.771,91.364,55.608,31.581,4.175
IND,India,1989,8.257,91.219,55.349,31.324,4.546
IND,India,1990,8.068,91.155,55.76,30.329,5.066
IND,India,1991,8.531,90.846,56.249,29.249,5.348
IND,India,1992,7.687,91.613,56.629,29.301,5.683
IND,India,1993,7.588,91.747,57.224,28.89,5.634
IND,India,1994,8.187,91.312,56.056,29.473,5.782
IND,India,1995,7.258,92.025,55.329,30.565,6.13
IND,India,1996,6.408,92.831,54.7,31.701,6.43
IND,India,1997,6.202,92.934,54.202,32.108,6.624
IND,India,1998,6.971,92.109,52.822,32.43,6.857
IND,India,1999,6.735,92.264,50.89,34.541,6.833
IND,India,2000,6.042,92.778,51.51,34.432,6.836
IND,India,2001,5.693,92.907,51.707,34.376,6.823
IND,India,2002,5.218,93.408,52.188,34.335,6.885
IND,India,2003,5.144,93.619,52.767,33.736,7.116
IND,India,2004,6.887,91.784,51.777,32.929,7.078
IND,India,2005,6.359,92.603,53.522,31.6,7.48
IND,India,2006,7.134,91.891,52.764,31.702,7.424
IND,India,2007,7.276,91.819,53.199,31.22,7.4
IND,India,2008,6.712,92.564,54.401,30.962,7.201
IND,India,2009,5.965,93.296,54.78,30.284,8.231
IND,India,2010,6.057,92.977,53.804,29.7,9.474
IND,India,2011,6.967,91.76,53.049,29.518,9.193
IND,India,2012,6.208,92.556,54.809,29.687,8.06
IND,India,2013,6.75,92.056,56.22,28.962,6.873
IND,India,2014,6.829,92.013,57.755,27.893,6.365
IND,India,2015,6.357,92.41,57.121,29.207,6.081
IND,India,2016,6.37,92.473,55.748,30.553,6.172
IND,India,2017,6.793,92.111,55.505,30.326,6.28
IND,India,2018,7.307,91.616,55.213,29.975,6.428
IND,India,2019,8.108,90.681,54.029,30.236,6.417
IND,India,2020,8.893,89.847,53.92,29.024,6.903
IND,India,2021,8.657,90.204,56.372,27.264,6.569
IND,India,2022,9.421,89.444,55.589,28.033,5.823
IND,India,2023,8.861,90.047,56.992,27.295,5.761
IDN,Indonesia,1980,1.154,98.846,0.964,74.517,23.366
IDN,Indonesia,1981,1.072,98.928,0.959,76.207,21.762
IDN,Indonesia,1982,1.147,98.853,0.888,77.684,20.28
IDN,Indonesia,1983,1.629,98.371,0.839,71.828,25.704
IDN,Indonesia,1984,1.616,98.384,0.798,70.322,27.265
IDN,Indonesia,1985,1.863,98.137,2.538,65.186,30.414
IDN,Indonesia,1986,2.811,97.189,3.82,62.635,30.734
IDN,Indonesia,1987,2.74,97.26,5.674,61.465,30.122
IDN,Indonesia,1988,2.851,97.149,5.615,61.24,30.295
IDN,Indonesia,1989,3.208,96.792,7.602,58.595,30.595
IDN,Indonesia,1990,3.597,96.403,6.639,61.111,28.653
IDN,Indonesia,1991,3.661,96.339,6.177,59.838,30.324
IDN,Indonesia,1992,4.219,95.781,6.87,58.776,30.135
IDN,Indonesia,1993,3.686,96.314,7.514,58.81,29.99
IDN,Indonesia,1994,3.404,96.596,7.176,55.509,33.91
IDN,Indonesia,1995,3.445,96.555,7.255,56.453,32.847
IDN,Indonesia,1996,3.415,96.585,8.065,56.628,31.892
IDN,Indonesia,1997,2.451,97.549,9.159,57.759,30.631
IDN,Indonesia,1998,3.927,96.073,10.005,56.009,30.06
IDN,Indonesia,1999,3.788,96.212,12.609,53.692,29.912
IDN,Indonesia,2000,3.699,96.301,13.153,54.789,28.36
IDN,Indonesia,2001,4.096,95.904,15.59,52.929,27.385
IDN,Indonesia,2002,3.647,96.353,15.645,51.75,28.959
IDN,Indonesia,2003,3.195,96.805,19.328,49.064,28.413
IDN,Indonesia,2004,3.415,96.585,17.959,52.343,26.282
IDN,Indonesia,2005,3.494,96.506,20.018,50.814,25.674
IDN,Indonesia,2006,3.234,96.766,22.938,48.094,25.734
IDN,Indonesia,2007,3.374,96.626,26.965,47.278,22.383
IDN,Indonesia,2008,3.62,96.38,23.374,47.661,25.345
IDN,Indonesia,2009,3.736,96.264,23.506,46.601,26.158
IDN,Indonesia,2010,4.417,95.583,24.679,45.601,25.303
IDN,Indonesia,2011,3.554,96.446,26.971,46.249,23.226
IDN,Indonesia,2012,3.577,96.423,26.072,46.132,24.219
IDN,Indonesia,2013,4.534,95.466,24.132,47.36,23.974
IDN,Indonesia,2014,4.708,95.292,25.227,46.33,23.735
IDN,Indonesia,2015,4.003,95.997,28.02,43.276,24.701
IDN,Indonesia,2016,5.81,94.19,28.845,42.021,23.324
IDN,Indonesia,2017,5.518,94.482,27.915,41.931,24.636
IDN,Indonesia,2018,8.029,91.971,30.706,41.078,20.186
IDN,Indonesia,2019,8.613,91.387,35.484,37.87,18.034
IDN,Indonesia,2020,10.644,89.356,36.086,35.513,17.757
IDN,Indonesia,2021,11.076,88.924,34.668,35.735,18.521
IDN,Indonesia,2022,10.208,89.792,44.172,31.157,14.463
IDN,Indonesia,2023,10.695,89.305,43.004,30.73,15.571
IRN,Iran,1980,3.828,96.172,3.434,81.541,11.197
IRN,Iran,1981,4.165,95.835,2.858,80.852,12.125
IRN,Iran,1982,3.872,96.128,3.415,78.003,14.71
IRN,Iran,1983,3.19,96.81,2.713,79.944,14.153
IRN,Iran,1984,2.759,97.241,1.94,80.06,15.241
IRN,Iran,1985,2.549,97.451,1.749,80.635,15.067
IRN,Iran,1986,3.253,96.747,1.84,79.45,15.457
IRN,Iran,1987,3.364,96.636,1.688,77.296,17.652
IRN,Iran,1988,3.481,96.519,1.708,76.019,18.793
IRN,Iran,1989,2.598,97.402,1.147,74.557,21.697
IRN,Iran,1990,2.531,97.469,1.02,68.301,28.148
IRN,Iran,1991,1.771,98.229,1.341,66.712,30.176
IRN,Iran,1992,2.631,97.369,1.069,64.896,31.405
IRN,Iran,1993,3.255,96.745,1.42,76.953,18.371
IRN,Iran,1994,1.901,98.099,1.272,70.916,25.911
IRN,Iran,1995,2.188,97.812,1.136,66.51,30.165
IRN,Iran,1996,2.13,97.87,1.093,64.167,32.611
IRN,Iran,1997,1.393,98.607,1.086,63.977,33.544
IRN,Iran,1998,1.685,98.315,1.215,59.641,37.46
IRN,Iran,1999,1.081,98.919,1.072,56.534,41.313
IRN,Iran,2000,0.76,99.24,1.086,55.571,42.583
IRN,Iran,2001,0.77,99.23,0.997,53.623,44.611
